Company name,Segment,Type,Website,Growth stage,Employees,Industries,HQ city,HQ address,Tagline,LinkedIn,Profile,Job openings,Accredited sponsor,Hires international students,Job title,Job type,ANZSCO occupation,ANZSCO 2022,ANZSCO 2013,ANZSCO unit group,ANZSCO unit group title,OSCA occupation,OSCA code,Job city,Job country,Date posted,Job URL,Job ID
Cryptomesh,,commission;saas,https://cryptomesh.io/,early stage,,fintech,Melbourne,"35, Collins Street, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia",Multi-chain decentralized finance staking and rewards protocol,,https://ecosystem.innovationvictoria.com/companies/cryptomesh_,6,,,"Senior Product Designer, Melbourne, Australia",Design,Industrial Designer,,232312,2323,"Fashion, Industrial and Jewellery Designers",Industrial Designer,242232,Melbourne,Australia,2026-07-23,https://cryptomesh.io/missions?job=designer,86576711
Cryptomesh,,commission;saas,https://cryptomesh.io/,early stage,,fintech,Melbourne,"35, Collins Street, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia",Multi-chain decentralized finance staking and rewards protocol,,https://ecosystem.innovationvictoria.com/companies/cryptomesh_,6,,,"Senior Software Engineer - Backend, Melbourne, Australia",Backend development,Software Engineer,261313,261313,2613,Software and Applications Programmers,Software Engineer,273333,Melbourne,Australia,2026-07-23,https://cryptomesh.io/missions?job=backend,86576714
Cryptomesh,,commission;saas,https://cryptomesh.io/,early stage,,fintech,Melbourne,"35, Collins Street, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia",Multi-chain decentralized finance staking and rewards protocol,,https://ecosystem.innovationvictoria.com/companies/cryptomesh_,6,,,"Software Engineer - Frontend, Melbourne, Australia",Frontend development,Software Engineer,261313,261313,2613,Software and Applications Programmers,Software Engineer,273333,Melbourne,Australia,2026-07-23,https://cryptomesh.io/missions?job=frontend,86576692
Cryptomesh,,commission;saas,https://cryptomesh.io/,early stage,,fintech,Melbourne,"35, Collins Street, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia",Multi-chain decentralized finance staking and rewards protocol,,https://ecosystem.innovationvictoria.com/companies/cryptomesh_,6,,,"Staff Software Engineer, Melbourne, Australia",Backend development,Software Engineer,261313,261313,2613,Software and Applications Programmers,Software Engineer,273333,Melbourne,Australia,2026-07-23,https://cryptomesh.io/missions?job=software-engineer,86576689
ctrl:cyber,startup,subscription;saas,https://ctrl.co/,early stage,51-200,legal;security,Melbourne,"3000 Melbourne, Australia",Agile and Tailored Cybersecurity Services | CTRL Group,https://www.linkedin.com/company/ctrlcyber/,https://ecosystem.innovationvictoria.com/companies/ctrl_cyber,7,,,"Governance, Risk and Compliance Consultant",Other,,,,,,,,Melbourne,Australia,2026-07-28,https://www.linkedin.com/jobs/view/4445681087/,86865301
ctrl:cyber,startup,subscription;saas,https://ctrl.co/,early stage,51-200,legal;security,Melbourne,"3000 Melbourne, Australia",Agile and Tailored Cybersecurity Services | CTRL Group,https://www.linkedin.com/company/ctrlcyber/,https://ecosystem.innovationvictoria.com/companies/ctrl_cyber,7,,,Head of Risk Operations Centre,Finance,,,,,,,,Dandenong,Australia,2026-07-10,https://www.linkedin.com/jobs/view/4438134890/,85924386
ctrl:cyber,startup,subscription;saas,https://ctrl.co/,early stage,51-200,legal;security,Melbourne,"3000 Melbourne, Australia",Agile and Tailored Cybersecurity Services | CTRL Group,https://www.linkedin.com/company/ctrlcyber/,https://ecosystem.innovationvictoria.com/companies/ctrl_cyber,7,,,People Operations Specialist,Human Resources,,,,,,,,Melbourne,Australia,2026-06-18,https://ctrl.co/careers/people-operations-specialist,84897126
ctrl:cyber,startup,subscription;saas,https://ctrl.co/,early stage,51-200,legal;security,Melbourne,"3000 Melbourne, Australia",Agile and Tailored Cybersecurity Services | CTRL Group,https://www.linkedin.com/company/ctrlcyber/,https://ecosystem.innovationvictoria.com/companies/ctrl_cyber,7,,,Sales Operations Specialist,Sales,,,,,,,,Melbourne,Australia,2026-06-18,https://ctrl.co/careers/sales-operations-specialist,84897133
ctrl:cyber,startup,subscription;saas,https://ctrl.co/,early stage,51-200,legal;security,Melbourne,"3000 Melbourne, Australia",Agile and Tailored Cybersecurity Services | CTRL Group,https://www.linkedin.com/company/ctrlcyber/,https://ecosystem.innovationvictoria.com/companies/ctrl_cyber,7,,,Sales Operations Specialist,Sales,,,,,,,,Melbourne,Australia,2026-06-12,https://www.linkedin.com/jobs/view/4425980147/,84628373
ctrl:cyber,startup,subscription;saas,https://ctrl.co/,early stage,51-200,legal;security,Melbourne,"3000 Melbourne, Australia",Agile and Tailored Cybersecurity Services | CTRL Group,https://www.linkedin.com/company/ctrlcyber/,https://ecosystem.innovationvictoria.com/companies/ctrl_cyber,7,,,"Senior Consultant - Privacy, Data and AI Governance",Data Science & Engineering,,,,,,,,Adelaide,Australia,2026-05-25,https://www.linkedin.com/jobs/view/4410973060/,83703645
ctrl:cyber,startup,subscription;saas,https://ctrl.co/,early stage,51-200,legal;security,Melbourne,"3000 Melbourne, Australia",Agile and Tailored Cybersecurity Services | CTRL Group,https://www.linkedin.com/company/ctrlcyber/,https://ecosystem.innovationvictoria.com/companies/ctrl_cyber,7,,,"Senior Consultant – Privacy, Data & AI Governance",Data Science & Engineering,,,,,,,,Adelaide,Australia,2026-06-18,https://ctrl.co/careers/senior-consultant-privacy-data-ai-governance,84897121
Cubewire,startup,artificial intelligence;saas,http://cubewire.com,early stage,11-50,fintech,Melbourne,"Docklands, Melbourne, City of Melbourne, Victoria, 3008, Australia","Blockchain integration and liquidity management solutions for enterprises, enhancing security and operational efficiency",https://www.linkedin.com/company/cubewire8/,https://ecosystem.innovationvictoria.com/companies/cubewire,1,,,Accounting Assistant,Accounting,,,,,,,,Docklands,Australia,2026-05-28,https://www.linkedin.com/jobs/view/4417896070/,83851699
Culture Amp,scaleup,subscription;saas,http://cultureamp.com/,late stage,501-1000,jobs recruitment;enterprise software,Melbourne,"Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",Offers survey platform for people and culture,https://www.linkedin.com/company/cultureamp/,https://ecosystem.innovationvictoria.com/companies/culture_amp,26,True,True,Financial Accountant (12 Month FTC) New Melbourne,Accounting,,,,,,,,Melbourne,Australia,2026-08-11,https://job-boards.greenhouse.io/cultureamp/jobs/8113538,87554784
Culture Amp,scaleup,subscription;saas,http://cultureamp.com/,late stage,501-1000,jobs recruitment;enterprise software,Melbourne,"Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",Offers survey platform for people and culture,https://www.linkedin.com/company/cultureamp/,https://ecosystem.innovationvictoria.com/companies/culture_amp,26,True,True,General Counsel & Company Secretary,Legal,Company Secretary,221211,221211,2212,"Auditors, Company Secretaries and Corporate Treasurers",Company Secretary,223931,Melbourne,Australia,2026-08-05,https://www.linkedin.com/jobs/view/4445887330/,87279286
Culture Amp,scaleup,subscription;saas,http://cultureamp.com/,late stage,501-1000,jobs recruitment;enterprise software,Melbourne,"Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",Offers survey platform for people and culture,https://www.linkedin.com/company/cultureamp/,https://ecosystem.innovationvictoria.com/companies/culture_amp,26,True,True,General Counsel & Company Secretary New Melbourne,Legal,Company Secretary,221211,221211,2212,"Auditors, Company Secretaries and Corporate Treasurers",Company Secretary,223931,Melbourne,Australia,2026-08-03,https://job-boards.greenhouse.io/cultureamp/jobs/8097926,87205181
Culture Amp,scaleup,subscription;saas,http://cultureamp.com/,late stage,501-1000,jobs recruitment;enterprise software,Melbourne,"Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",Offers survey platform for people and culture,https://www.linkedin.com/company/cultureamp/,https://ecosystem.innovationvictoria.com/companies/culture_amp,26,True,True,General Counsel & Company Secretary New Sydney,Legal,Company Secretary,221211,221211,2212,"Auditors, Company Secretaries and Corporate Treasurers",Company Secretary,223931,Sydney,Australia,2026-08-03,https://job-boards.greenhouse.io/cultureamp/jobs/8102354,87205166
Culture Amp,scaleup,subscription;saas,http://cultureamp.com/,late stage,501-1000,jobs recruitment;enterprise software,Melbourne,"Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",Offers survey platform for people and culture,https://www.linkedin.com/company/cultureamp/,https://ecosystem.innovationvictoria.com/companies/culture_amp,26,True,True,People Analyst,Business Intelligence,,,,,,,,Sydney,Australia,2026-01-16,https://www.linkedin.com/jobs/view/4353214664/,76695000
Culture Amp,scaleup,subscription;saas,http://cultureamp.com/,late stage,501-1000,jobs recruitment;enterprise software,Melbourne,"Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",Offers survey platform for people and culture,https://www.linkedin.com/company/cultureamp/,https://ecosystem.innovationvictoria.com/companies/culture_amp,26,True,True,Quote-to-Cash Systems Lead,Accounting,,,,,,,,Melbourne,Australia,2026-07-08,https://job-boards.greenhouse.io/cultureamp/jobs/8051414,85762699
Culture Amp,scaleup,subscription;saas,http://cultureamp.com/,late stage,501-1000,jobs recruitment;enterprise software,Melbourne,"Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",Offers survey platform for people and culture,https://www.linkedin.com/company/cultureamp/,https://ecosystem.innovationvictoria.com/companies/culture_amp,26,True,True,"Senior Director, Financial Control New Melbourne",Finance,,,,,,,,Melbourne,Australia,2026-08-14,https://job-boards.greenhouse.io/cultureamp/jobs/8129577,87708480
Culture Amp,scaleup,subscription;saas,http://cultureamp.com/,late stage,501-1000,jobs recruitment;enterprise software,Melbourne,"Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",Offers survey platform for people and culture,https://www.linkedin.com/company/cultureamp/,https://ecosystem.innovationvictoria.com/companies/culture_amp,26,True,True,Staff Applied AI Scientist New Melbourne,Data Science & Engineering,,,,,,,,Melbourne,Australia,2026-06-10,https://job-boards.greenhouse.io/cultureamp/jobs/7994437,84360358
Culture Amp,scaleup,subscription;saas,http://cultureamp.com/,late stage,501-1000,jobs recruitment;enterprise software,Melbourne,"Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",Offers survey platform for people and culture,https://www.linkedin.com/company/cultureamp/,https://ecosystem.innovationvictoria.com/companies/culture_amp,26,True,True,Staff Applied AI Scientist New Sydney,Data Science & Engineering,,,,,,,,Melbourne,Australia,2026-06-10,https://job-boards.greenhouse.io/cultureamp/jobs/7994439,84360351
Culture Amp,scaleup,subscription;saas,http://cultureamp.com/,late stage,501-1000,jobs recruitment;enterprise software,Melbourne,"Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",Offers survey platform for people and culture,https://www.linkedin.com/company/cultureamp/,https://ecosystem.innovationvictoria.com/companies/culture_amp,26,True,True,Strategy & Business Operations Senior Associate,Business Development,,,,,,,,Melbourne,Australia,2026-02-24,https://www.linkedin.com/jobs/view/4341843081/,79076209
Culture Amp,scaleup,subscription;saas,http://cultureamp.com/,late stage,501-1000,jobs recruitment;enterprise software,Melbourne,"Richmond, Melbourne, City of Yarra, Victoria, 3121, Australia",Offers survey platform for people and culture,https://www.linkedin.com/company/cultureamp/,https://ecosystem.innovationvictoria.com/companies/culture_amp,26,True,True,Technology Support Analyst,CSM & Support,ICT Support Engineer,,263212,2632,ICT Support and Test Engineers,ICT Support Engineer,272232,Melbourne,Australia,2026-02-24,https://www.linkedin.com/jobs/view/4354164068/,79040257
Curio,startup,,https://curiogroup.com,early stage,11-50,education,Melbourne,"Melbourne, City of Melbourne, Victoria, Australia",,https://www.linkedin.com/company/curio-group-global/,https://ecosystem.innovationvictoria.com/companies/curio_7,4,,,e-Learning Developer (Remote Contract Opportunity),Backend development,,,,,,,,Melbourne,Australia,2026-06-19,https://www.linkedin.com/jobs/view/4429914344/,84935821
Curio,startup,,https://curiogroup.com,early stage,11-50,education,Melbourne,"Melbourne, City of Melbourne, Victoria, Australia",,https://www.linkedin.com/company/curio-group-global/,https://ecosystem.innovationvictoria.com/companies/curio_7,4,,,Graphic Designer (Remote Contract Opportunity),Design,Graphic Designer,,232411,2324,"Graphic and Web Designers, and Illustrators",Graphic Designer,242332,Melbourne,Australia,2026-06-24,https://www.linkedin.com/jobs/view/4429901392/,85174560
Curio,startup,,https://curiogroup.com,early stage,11-50,education,Melbourne,"Melbourne, City of Melbourne, Victoria, Australia",,https://www.linkedin.com/company/curio-group-global/,https://ecosystem.innovationvictoria.com/companies/curio_7,4,,,Project Manager – Learning experience,Project Management,,,,,,,,Melbourne,Australia,2026-07-02,https://www.linkedin.com/jobs/view/4433814726/,85468955
